source,interaction,target
UBA52_UBE2S,1,HECW1
UBB_UBE2H,1,HECW1
UBC_UBE2V1,1,HECW1
UBC_UBE2W,1,HECW1
UBB_UBE2U,1,HECW1
UBA52_UBE2T,1,HECW1
UBB_UBE2C,1,HECW1
UBC_UBE2D1,1,HECW1
UBB_UBE2Q1,1,HECW1
RPS27A_UBE2G1,1,HECW1
RPS27A_UBE2D2,1,HECW1
UBC_UBE2B,1,HECW1
UBB_UBE2E2,1,HECW1
UBA52_UBE2Z,1,HECW1
RPS27A_UBE2L3,1,HECW1
UBA52_UBE2B,1,HECW1
UBB_UBE2L6,1,HECW1
UBC_UBE2H,1,HECW1
UBB_UBE2J2,1,HECW1
RPS27A_UBE2L6,1,HECW1
UBB_UBE2D4,1,HECW1
RPS27A_UBE2K,1,HECW1
UBB_UBE2D3,1,HECW1
RPS27A_UBE2N,1,HECW1
UBA52_UBE2E1,1,HECW1
RPS27A_UBE2V1,1,HECW1
UBC_UBE2Z,1,HECW1
RPS27A_UBE2H,1,HECW1
RPS27A_UBE2L5,1,HECW1
UBA52_UBE2N,1,HECW1
RPS27A_UBE2D3,1,HECW1
RPS27A_UBE2R2,1,HECW1
UBC_UBE2E2,1,HECW1
UBA52_UBE2W,1,HECW1
UBC_UBE2L3,1,HECW1
UBB_UBE2D2,1,HECW1
UBB_UBE2M,1,HECW1
RPS27A_UBE2V2,1,HECW1
RPS27A_UBE2NL,1,HECW1
BIRC6_UBB,1,HECW1
UBC_UBE2L6,1,HECW1
RPS27A_UBE2G2,1,HECW1
UBA52_UBE2Q1,1,HECW1
UBC_UBE2M,1,HECW1
RPS27A_UBE2J1,1,HECW1
UBC_UBE2E1,1,HECW1
UBA52_UBE2E2,1,HECW1
UBC_UBE2Q2,1,HECW1
RPS27A_UBE2D1,1,HECW1
UBA52_UBE2G2,1,HECW1
UBC_UBE2K,1,HECW1
UBA52_UBE2NL,1,HECW1
RPS27A_UBE2E1,1,HECW1
UBB_UBE2J1,1,HECW1
UBA52_UBE2E3,1,HECW1
UBB_UBE2K,1,HECW1
UBC_UBE2V2,1,HECW1
UBB_UBE2W,1,HECW1
UBC_UBE2L5,1,HECW1
UBA52_UBE2R2,1,HECW1
UBA52_UBE2K,1,HECW1
UBB_UBE2N,1,HECW1
UBB_UBE2V2,1,HECW1
UBA52_UBE2Q2,1,HECW1
UBA52_UBE2C,1,HECW1
RPS27A_UBE2A,1,HECW1
UBC_UBE2G1,1,HECW1
UBB_UBE2Z,1,HECW1
UBC_UBE2J2,1,HECW1
RPS27A_UBE2E3,1,HECW1
UBC_UBE2R2,1,HECW1
RPS27A_UBE2Z,1,HECW1
UBC_UBE2T,1,HECW1
UBB_UBE2E1,1,HECW1
UBA52_UBE2M,1,HECW1
UBB_UBE2D1,1,HECW1
UBC_UBE2D2,1,HECW1
UBB_UBE2L3,1,HECW1
RPS27A_UBE2J2,1,HECW1
UBC_UBE2N,1,HECW1
UBA52_UBE2D4,1,HECW1
UBC_UBE2G2,1,HECW1
RPS27A_UBE2W,1,HECW1
BIRC6_UBC,1,HECW1
RPS27A_UBE2E2,1,HECW1
UBB_UBE2A,1,HECW1
UBC_UBE2C,1,HECW1
UBB_UBE2E3,1,HECW1
UBB_UBE2NL,1,HECW1
RPS27A_UBE2S,1,HECW1
UBB_UBE2R2,1,HECW1
UBC_UBE2Q1,1,HECW1
UBA52_UBE2A,1,HECW1
RPS27A_UBE2B,1,HECW1
UBB_UBE2G1,1,HECW1
UBB_UBE2Q2,1,HECW1
RPS27A_UBE2Q2,1,HECW1
UBB_UBE2T,1,HECW1
UBC_UBE2D3,1,HECW1
BIRC6_UBA52,1,HECW1
UBA52_UBE2H,1,HECW1
UBA52_UBE2D1,1,HECW1
UBA52_UBE2I,1,HECW1
UBA52_UBE2U,1,HECW1
UBB_UBE2V1,1,HECW1
RPS27A_UBE2C,1,HECW1
UBA52_UBE2V2,1,HECW1
UBA52_UBE2L3,1,HECW1
RPS27A_UBE2D4,1,HECW1
UBA52_UBE2D3,1,HECW1
UBA52_UBE2J2,1,HECW1
RPS27A_UBE2T,1,HECW1
UBB_UBE2S,1,HECW1
UBC_UBE2U,1,HECW1
UBC_UBE2S,1,HECW1
UBB_UBE2I,1,HECW1
UBA52_UBE2L6,1,HECW1
UBC_UBE2I,1,HECW1
UBA52_UBE2D2,1,HECW1
UBC_UBE2E3,1,HECW1
RPS27A_UBE2Q1,1,HECW1
RPS27A_UBE2M,1,HECW1
UBC_UBE2D4,1,HECW1
UBB_UBE2B,1,HECW1
UBB_UBE2L5,1,HECW1
BIRC6_RPS27A,1,HECW1
UBC_UBE2NL,1,HECW1
RPS27A_UBE2U,1,HECW1
ABL1,1,GLO1
TRIM25,-1,GPI
LAMA5_LAMB1_LAMC1,1,ITGA6_ITGB1
UBA52_UBE2J1,1,TRIM22
RPS6KB1,-1,MXD1
DOK1,-1,ITGA6_ITGB1
UBB_UBE2G2,1,TRIM22
UBA52_UBE2G1,1,TRIM22
UBA52_UBE2V1,1,TRIM22
UBA52_UBE2S,1,TRIM22
UBB_UBE2H,1,TRIM22
UBC_UBE2V1,1,TRIM22
UBC_UBE2W,1,TRIM22
UBB_UBE2U,1,TRIM22
UBA52_UBE2T,1,TRIM22
RPS27A_UBE2I,1,TRIM22
UBA52_UBE2L5,1,TRIM22
UBC_UBE2J1,1,TRIM22
UBC_UBE2A,1,TRIM22
UBB_UBE2C,1,TRIM22
UBC_UBE2D1,1,TRIM22
UBB_UBE2Q1,1,TRIM22
RPS27A_UBE2G1,1,TRIM22
RPS27A_UBE2D2,1,TRIM22
UBC_UBE2B,1,TRIM22
UBB_UBE2E2,1,TRIM22
UBA52_UBE2Z,1,TRIM22
RPS27A_UBE2L3,1,TRIM22
UBA52_UBE2B,1,TRIM22
UBB_UBE2L6,1,TRIM22
UBC_UBE2H,1,TRIM22
UBB_UBE2J2,1,TRIM22
RPS27A_UBE2L6,1,TRIM22
UBB_UBE2D4,1,TRIM22
RPS27A_UBE2K,1,TRIM22
UBB_UBE2D3,1,TRIM22
RPS27A_UBE2N,1,TRIM22
UBA52_UBE2E1,1,TRIM22
RPS27A_UBE2V1,1,TRIM22
UBC_UBE2Z,1,TRIM22
RPS27A_UBE2H,1,TRIM22
RPS27A_UBE2L5,1,TRIM22
UBA52_UBE2N,1,TRIM22
RPS27A_UBE2D3,1,TRIM22
RPS27A_UBE2R2,1,TRIM22
UBC_UBE2E2,1,TRIM22
UBA52_UBE2W,1,TRIM22
UBC_UBE2L3,1,TRIM22
UBB_UBE2D2,1,TRIM22
UBB_UBE2M,1,TRIM22
RPS27A_UBE2V2,1,TRIM22
RPS27A_UBE2NL,1,TRIM22
BIRC6_UBB,1,TRIM22
UBC_UBE2L6,1,TRIM22
RPS27A_UBE2G2,1,TRIM22
UBA52_UBE2Q1,1,TRIM22
UBC_UBE2M,1,TRIM22
RPS27A_UBE2J1,1,TRIM22
UBC_UBE2E1,1,TRIM22
UBA52_UBE2E2,1,TRIM22
UBC_UBE2Q2,1,TRIM22
RPS27A_UBE2D1,1,TRIM22
UBA52_UBE2G2,1,TRIM22
UBC_UBE2K,1,TRIM22
UBA52_UBE2NL,1,TRIM22
RPS27A_UBE2E1,1,TRIM22
UBB_UBE2J1,1,TRIM22
UBA52_UBE2E3,1,TRIM22
UBB_UBE2K,1,TRIM22
UBC_UBE2V2,1,TRIM22
UBB_UBE2W,1,TRIM22
UBC_UBE2L5,1,TRIM22
UBA52_UBE2R2,1,TRIM22
UBA52_UBE2K,1,TRIM22
UBB_UBE2N,1,TRIM22
UBB_UBE2V2,1,TRIM22
UBA52_UBE2Q2,1,TRIM22
UBA52_UBE2C,1,TRIM22
RPS27A_UBE2A,1,TRIM22
UBC_UBE2G1,1,TRIM22
UBB_UBE2Z,1,TRIM22
UBC_UBE2J2,1,TRIM22
RPS27A_UBE2E3,1,TRIM22
UBC_UBE2R2,1,TRIM22
RPS27A_UBE2Z,1,TRIM22
UBC_UBE2T,1,TRIM22
UBB_UBE2E1,1,TRIM22
UBA52_UBE2M,1,TRIM22
UBB_UBE2D1,1,TRIM22
UBC_UBE2D2,1,TRIM22
UBB_UBE2L3,1,TRIM22
RPS27A_UBE2J2,1,TRIM22
UBC_UBE2N,1,TRIM22
UBA52_UBE2D4,1,TRIM22
UBC_UBE2G2,1,TRIM22
RPS27A_UBE2W,1,TRIM22
BIRC6_UBC,1,TRIM22
RPS27A_UBE2E2,1,TRIM22
UBB_UBE2A,1,TRIM22
UBC_UBE2C,1,TRIM22
UBB_UBE2E3,1,TRIM22
UBB_UBE2NL,1,TRIM22
RPS27A_UBE2S,1,TRIM22
UBB_UBE2R2,1,TRIM22
UBC_UBE2Q1,1,TRIM22
UBA52_UBE2A,1,TRIM22
RPS27A_UBE2B,1,TRIM22
UBB_UBE2G1,1,TRIM22
UBB_UBE2Q2,1,TRIM22
RPS27A_UBE2Q2,1,TRIM22
UBB_UBE2T,1,TRIM22
UBC_UBE2D3,1,TRIM22
BIRC6_UBA52,1,TRIM22
UBA52_UBE2H,1,TRIM22
UBA52_UBE2D1,1,TRIM22
UBA52_UBE2I,1,TRIM22
UBA52_UBE2U,1,TRIM22
UBB_UBE2V1,1,TRIM22
RPS27A_UBE2C,1,TRIM22
UBA52_UBE2V2,1,TRIM22
UBA52_UBE2L3,1,TRIM22
RPS27A_UBE2D4,1,TRIM22
UBA52_UBE2D3,1,TRIM22
UBA52_UBE2J2,1,TRIM22
RPS27A_UBE2T,1,TRIM22
UBB_UBE2S,1,TRIM22
UBC_UBE2U,1,TRIM22
UBC_UBE2S,1,TRIM22
UBB_UBE2I,1,TRIM22
UBA52_UBE2L6,1,TRIM22
UBC_UBE2I,1,TRIM22
UBA52_UBE2D2,1,TRIM22
UBC_UBE2E3,1,TRIM22
RPS27A_UBE2Q1,1,TRIM22
RPS27A_UBE2M,1,TRIM22
UBC_UBE2D4,1,TRIM22
UBB_UBE2B,1,TRIM22
UBB_UBE2L5,1,TRIM22
BIRC6_RPS27A,1,TRIM22
UBC_UBE2NL,1,TRIM22
RPS27A_UBE2U,1,TRIM22
ARAP2,-1,RHOA
BFAR,-1,CASP8
MIIP,1,RELA
MAPK3,1,KARS1
HRH2,1,GNAS
ADRB3,1,GNAL
UBA52_UBE2L5,1,MARCHF8
ADAM17,-1,MUC1
RNF216,-1,TLR9
UBB_UBE2G2,1,MARCHF8
UBA52_UBE2G1,1,MARCHF8
UBA52_UBE2V1,1,MARCHF8
UBA52_UBE2S,1,MARCHF8
UBB_UBE2H,1,MARCHF8
UBC_UBE2V1,1,MARCHF8
UBC_UBE2W,1,MARCHF8
UBB_UBE2U,1,MARCHF8
UBA52_UBE2T,1,MARCHF8
RPS27A_UBE2I,1,MARCHF8
UBA52_UBE2J1,1,MARCHF8
UBC_UBE2J1,1,MARCHF8
UBC_UBE2A,1,MARCHF8
UBB_UBE2C,1,MARCHF8
UBC_UBE2D1,1,MARCHF8
UBB_UBE2Q1,1,MARCHF8
RPS27A_UBE2G1,1,MARCHF8
RPS27A_UBE2D2,1,MARCHF8
UBC_UBE2B,1,MARCHF8
UBB_UBE2E2,1,MARCHF8
UBA52_UBE2Z,1,MARCHF8
RPS27A_UBE2L3,1,MARCHF8
UBA52_UBE2B,1,MARCHF8
UBB_UBE2L6,1,MARCHF8
UBC_UBE2H,1,MARCHF8
UBB_UBE2J2,1,MARCHF8
RPS27A_UBE2L6,1,MARCHF8
UBB_UBE2D4,1,MARCHF8
RPS27A_UBE2K,1,MARCHF8
UBB_UBE2D3,1,MARCHF8
RPS27A_UBE2N,1,MARCHF8
UBA52_UBE2E1,1,MARCHF8
RPS27A_UBE2V1,1,MARCHF8
UBC_UBE2Z,1,MARCHF8
RPS27A_UBE2H,1,MARCHF8
RPS27A_UBE2L5,1,MARCHF8
UBA52_UBE2N,1,MARCHF8
RPS27A_UBE2D3,1,MARCHF8
RPS27A_UBE2R2,1,MARCHF8
UBC_UBE2E2,1,MARCHF8
UBA52_UBE2W,1,MARCHF8
UBC_UBE2L3,1,MARCHF8
UBB_UBE2D2,1,MARCHF8
UBB_UBE2M,1,MARCHF8
RPS27A_UBE2V2,1,MARCHF8
RPS27A_UBE2NL,1,MARCHF8
BIRC6_UBB,1,MARCHF8
UBC_UBE2L6,1,MARCHF8
RPS27A_UBE2G2,1,MARCHF8
UBA52_UBE2Q1,1,MARCHF8
UBC_UBE2M,1,MARCHF8
RPS27A_UBE2J1,1,MARCHF8
UBC_UBE2E1,1,MARCHF8
UBA52_UBE2E2,1,MARCHF8
UBC_UBE2Q2,1,MARCHF8
RPS27A_UBE2D1,1,MARCHF8
UBA52_UBE2G2,1,MARCHF8
UBC_UBE2K,1,MARCHF8
UBA52_UBE2NL,1,MARCHF8
RPS27A_UBE2E1,1,MARCHF8
UBB_UBE2J1,1,MARCHF8
UBA52_UBE2E3,1,MARCHF8
UBB_UBE2K,1,MARCHF8
UBC_UBE2V2,1,MARCHF8
UBB_UBE2W,1,MARCHF8
UBC_UBE2L5,1,MARCHF8
UBA52_UBE2R2,1,MARCHF8
UBA52_UBE2K,1,MARCHF8
UBB_UBE2N,1,MARCHF8
UBB_UBE2V2,1,MARCHF8
UBA52_UBE2Q2,1,MARCHF8
UBA52_UBE2C,1,MARCHF8
RPS27A_UBE2A,1,MARCHF8
UBC_UBE2G1,1,MARCHF8
UBB_UBE2Z,1,MARCHF8
UBC_UBE2J2,1,MARCHF8
RPS27A_UBE2E3,1,MARCHF8
UBC_UBE2R2,1,MARCHF8
RPS27A_UBE2Z,1,MARCHF8
UBC_UBE2T,1,MARCHF8
UBB_UBE2E1,1,MARCHF8
UBA52_UBE2M,1,MARCHF8
UBB_UBE2D1,1,MARCHF8
UBC_UBE2D2,1,MARCHF8
UBB_UBE2L3,1,MARCHF8
RPS27A_UBE2J2,1,MARCHF8
UBC_UBE2N,1,MARCHF8
UBA52_UBE2D4,1,MARCHF8
UBC_UBE2G2,1,MARCHF8
RPS27A_UBE2W,1,MARCHF8
BIRC6_UBC,1,MARCHF8
RPS27A_UBE2E2,1,MARCHF8
UBB_UBE2A,1,MARCHF8
UBC_UBE2C,1,MARCHF8
UBB_UBE2E3,1,MARCHF8
UBB_UBE2NL,1,MARCHF8
RPS27A_UBE2S,1,MARCHF8
UBB_UBE2R2,1,MARCHF8
UBC_UBE2Q1,1,MARCHF8
UBA52_UBE2A,1,MARCHF8
RPS27A_UBE2B,1,MARCHF8
UBB_UBE2G1,1,MARCHF8
UBB_UBE2Q2,1,MARCHF8
RPS27A_UBE2Q2,1,MARCHF8
UBB_UBE2T,1,MARCHF8
UBC_UBE2D3,1,MARCHF8
BIRC6_UBA52,1,MARCHF8
UBA52_UBE2H,1,MARCHF8
UBA52_UBE2D1,1,MARCHF8
UBA52_UBE2I,1,MARCHF8
UBA52_UBE2U,1,MARCHF8
UBB_UBE2V1,1,MARCHF8
RPS27A_UBE2C,1,MARCHF8
UBA52_UBE2V2,1,MARCHF8
UBA52_UBE2L3,1,MARCHF8
RPS27A_UBE2D4,1,MARCHF8
UBA52_UBE2D3,1,MARCHF8
UBA52_UBE2J2,1,MARCHF8
RPS27A_UBE2T,1,MARCHF8
UBB_UBE2S,1,MARCHF8
UBC_UBE2U,1,MARCHF8
UBC_UBE2S,1,MARCHF8
UBB_UBE2I,1,MARCHF8
UBA52_UBE2L6,1,MARCHF8
UBC_UBE2I,1,MARCHF8
UBA52_UBE2D2,1,MARCHF8
UBC_UBE2E3,1,MARCHF8
RPS27A_UBE2Q1,1,MARCHF8
RPS27A_UBE2M,1,MARCHF8
UBC_UBE2D4,1,MARCHF8
UBB_UBE2B,1,MARCHF8
UBB_UBE2L5,1,MARCHF8
BIRC6_RPS27A,1,MARCHF8
UBC_UBE2NL,1,MARCHF8
RPS27A_UBE2U,1,MARCHF8
UBB_UBE2H,1,NEURL1B
UBC_UBE2V1,1,NEURL1B
ABL1,-1,GMFG
PLK1,1,KIF2B
NOG,-1,BMP2
CCNK_CDK13,1,EIF4B
NLGN4X,1,DLG4
UBB_UBE2G2,1,NEURL1B
UBA52_UBE2G1,1,NEURL1B
UBA52_UBE2V1,1,NEURL1B
UBA52_UBE2S,1,NEURL1B
UBC_UBE2W,1,NEURL1B
UBB_UBE2U,1,NEURL1B
UBA52_UBE2T,1,NEURL1B
RPS27A_UBE2I,1,NEURL1B
UBA52_UBE2J1,1,NEURL1B
UBA52_UBE2L5,1,NEURL1B
UBC_UBE2J1,1,NEURL1B
UBC_UBE2A,1,NEURL1B
UBB_UBE2C,1,NEURL1B
UBC_UBE2D1,1,NEURL1B
UBB_UBE2Q1,1,NEURL1B
RPS27A_UBE2G1,1,NEURL1B
RPS27A_UBE2D2,1,NEURL1B
UBC_UBE2B,1,NEURL1B
UBB_UBE2E2,1,NEURL1B
UBA52_UBE2Z,1,NEURL1B
RPS27A_UBE2L3,1,NEURL1B
UBA52_UBE2B,1,NEURL1B
UBB_UBE2L6,1,NEURL1B
UBC_UBE2H,1,NEURL1B
UBB_UBE2J2,1,NEURL1B
RPS27A_UBE2L6,1,NEURL1B
UBB_UBE2D4,1,NEURL1B
RPS27A_UBE2K,1,NEURL1B
UBB_UBE2D3,1,NEURL1B
RPS27A_UBE2N,1,NEURL1B
UBA52_UBE2E1,1,NEURL1B
RPS27A_UBE2V1,1,NEURL1B
UBC_UBE2Z,1,NEURL1B
RPS27A_UBE2H,1,NEURL1B
RPS27A_UBE2L5,1,NEURL1B
UBA52_UBE2N,1,NEURL1B
RPS27A_UBE2D3,1,NEURL1B
RPS27A_UBE2R2,1,NEURL1B
UBC_UBE2E2,1,NEURL1B
UBA52_UBE2W,1,NEURL1B
UBC_UBE2L3,1,NEURL1B
UBB_UBE2D2,1,NEURL1B
UBB_UBE2M,1,NEURL1B
RPS27A_UBE2V2,1,NEURL1B
RPS27A_UBE2NL,1,NEURL1B
BIRC6_UBB,1,NEURL1B
UBC_UBE2L6,1,NEURL1B
RPS27A_UBE2G2,1,NEURL1B
UBA52_UBE2Q1,1,NEURL1B
UBC_UBE2M,1,NEURL1B
RPS27A_UBE2J1,1,NEURL1B
UBC_UBE2E1,1,NEURL1B
UBA52_UBE2E2,1,NEURL1B
UBC_UBE2Q2,1,NEURL1B
RPS27A_UBE2D1,1,NEURL1B
UBA52_UBE2G2,1,NEURL1B
UBC_UBE2K,1,NEURL1B
UBA52_UBE2NL,1,NEURL1B
RPS27A_UBE2E1,1,NEURL1B
UBB_UBE2J1,1,NEURL1B
UBA52_UBE2E3,1,NEURL1B
UBB_UBE2K,1,NEURL1B
UBC_UBE2V2,1,NEURL1B
UBB_UBE2W,1,NEURL1B
UBC_UBE2L5,1,NEURL1B
UBA52_UBE2R2,1,NEURL1B
UBA52_UBE2K,1,NEURL1B
UBB_UBE2N,1,NEURL1B
UBB_UBE2V2,1,NEURL1B
UBA52_UBE2Q2,1,NEURL1B
UBA52_UBE2C,1,NEURL1B
RPS27A_UBE2A,1,NEURL1B
UBC_UBE2G1,1,NEURL1B
UBB_UBE2Z,1,NEURL1B
UBC_UBE2J2,1,NEURL1B
RPS27A_UBE2E3,1,NEURL1B
UBC_UBE2R2,1,NEURL1B
RPS27A_UBE2Z,1,NEURL1B
UBC_UBE2T,1,NEURL1B
UBB_UBE2E1,1,NEURL1B
UBA52_UBE2M,1,NEURL1B
UBB_UBE2D1,1,NEURL1B
UBC_UBE2D2,1,NEURL1B
UBB_UBE2L3,1,NEURL1B
RPS27A_UBE2J2,1,NEURL1B
UBC_UBE2N,1,NEURL1B
UBA52_UBE2D4,1,NEURL1B
UBC_UBE2G2,1,NEURL1B
RPS27A_UBE2W,1,NEURL1B
BIRC6_UBC,1,NEURL1B
RPS27A_UBE2E2,1,NEURL1B
UBB_UBE2A,1,NEURL1B
UBC_UBE2C,1,NEURL1B
UBB_UBE2E3,1,NEURL1B
UBB_UBE2NL,1,NEURL1B
RPS27A_UBE2S,1,NEURL1B
UBB_UBE2R2,1,NEURL1B
UBC_UBE2Q1,1,NEURL1B
UBA52_UBE2A,1,NEURL1B
RPS27A_UBE2B,1,NEURL1B
UBB_UBE2G1,1,NEURL1B
UBB_UBE2Q2,1,NEURL1B
RPS27A_UBE2Q2,1,NEURL1B
UBB_UBE2T,1,NEURL1B
UBC_UBE2D3,1,NEURL1B
BIRC6_UBA52,1,NEURL1B
UBA52_UBE2H,1,NEURL1B
UBA52_UBE2D1,1,NEURL1B
UBA52_UBE2I,1,NEURL1B
UBA52_UBE2U,1,NEURL1B
UBB_UBE2V1,1,NEURL1B
RPS27A_UBE2C,1,NEURL1B
UBA52_UBE2V2,1,NEURL1B
UBA52_UBE2L3,1,NEURL1B
RPS27A_UBE2D4,1,NEURL1B
UBA52_UBE2D3,1,NEURL1B
UBA52_UBE2J2,1,NEURL1B
RPS27A_UBE2T,1,NEURL1B
UBB_UBE2S,1,NEURL1B
UBC_UBE2U,1,NEURL1B
UBC_UBE2S,1,NEURL1B
UBB_UBE2I,1,NEURL1B
UBA52_UBE2L6,1,NEURL1B
UBC_UBE2I,1,NEURL1B
UBA52_UBE2D2,1,NEURL1B
UBC_UBE2E3,1,NEURL1B
RPS27A_UBE2Q1,1,NEURL1B
RPS27A_UBE2M,1,NEURL1B
UBC_UBE2D4,1,NEURL1B
UBB_UBE2B,1,NEURL1B
UBB_UBE2L5,1,NEURL1B
BIRC6_RPS27A,1,NEURL1B
UBC_UBE2NL,1,NEURL1B
RPS27A_UBE2U,1,NEURL1B
GRK5,-1,SNCA
CAMK2A,1,ATP2A2
MAX,1,MAD1L1
CRBN_CUL4A_DDB1_RBX1,-1,GEN1
PARL,-1,PINK1
UBB_UBE2H,1,TRAF5
KHDRBS1,-1,CREBBP
CDK7,1,CDK1
KDM3B,-1,H3-4
ARHGAP20,-1,RAC1
CDKL1,1,RB1
P2RY11,1,GNAI1
WNT3,1,FZD3
TTC36,1,HPD
BRAF,-1,EEF1A1
PLEKHG2,1,PIK3R3
FFAR4,1,GNA14
CCNF,-1,FZR1
UBA52_UBE2S,1,TRAF5
PPP2R1A,1,PPP2CB
GNAS,1,PLCB1
PTPRG,1,STAT2
ABI1_BRK1_CYFIP1_NCKAP1_WASF2,1,ACTR2_ACTR3_ARPC1A_ARPC2_ARPC3_ARPC4_ARPC5
FYN,1,RPS6KA3
PRKACA,-1,FRAT1
IKBKE,1,TRAF3IP2
DRD1,1,GNAZ
POMC,1,MC2R
ARAF,1,NHERF2
NODAL,1,ACVR1B
MAPK3,1,PTPN7
PIM2,1,CDKN1A
GSK3A,-1,NBR1
ASH2L_DPY30_KMT2C_RBBP5_SETD1A_SETD1B_WDR5,-1,H3C3
MMP2,-1,DCN
EPX,1,RNASE2
CAMK2A,-1,NCOR2
ARHGAP31,-1,CDC42
WLS,1,WNT3A
MAPK11,1,TWIST1
FBXW11,-1,IKBKB
PPP1CA,1,CCND3
UTS2R,1,GNAS
ABCA7,1,APOA1
UBB_UBE2G2,1,TRAF5
UBA52_UBE2G1,1,TRAF5
UBA52_UBE2V1,1,TRAF5
UBC_UBE2V1,1,TRAF5
UBC_UBE2W,1,TRAF5
UBB_UBE2U,1,TRAF5
UBA52_UBE2T,1,TRAF5
RPS27A_UBE2I,1,TRAF5
UBA52_UBE2J1,1,TRAF5
UBA52_UBE2L5,1,TRAF5
UBC_UBE2J1,1,TRAF5
UBC_UBE2A,1,TRAF5
UBB_UBE2C,1,TRAF5
UBC_UBE2D1,1,TRAF5
UBB_UBE2Q1,1,TRAF5
RPS27A_UBE2G1,1,TRAF5
RPS27A_UBE2D2,1,TRAF5
UBC_UBE2B,1,TRAF5
UBB_UBE2E2,1,TRAF5
UBA52_UBE2Z,1,TRAF5
RPS27A_UBE2L3,1,TRAF5
UBA52_UBE2B,1,TRAF5
UBB_UBE2L6,1,TRAF5
UBC_UBE2H,1,TRAF5
UBB_UBE2J2,1,TRAF5
RPS27A_UBE2L6,1,TRAF5
UBB_UBE2D4,1,TRAF5
RPS27A_UBE2K,1,TRAF5
UBB_UBE2D3,1,TRAF5
RPS27A_UBE2N,1,TRAF5
UBA52_UBE2E1,1,TRAF5
RPS27A_UBE2V1,1,TRAF5
UBC_UBE2Z,1,TRAF5
RPS27A_UBE2H,1,TRAF5
RPS27A_UBE2L5,1,TRAF5
UBA52_UBE2N,1,TRAF5
RPS27A_UBE2D3,1,TRAF5
RPS27A_UBE2R2,1,TRAF5
UBC_UBE2E2,1,TRAF5
UBA52_UBE2W,1,TRAF5
UBC_UBE2L3,1,TRAF5
UBB_UBE2D2,1,TRAF5
UBB_UBE2M,1,TRAF5
RPS27A_UBE2V2,1,TRAF5
RPS27A_UBE2NL,1,TRAF5
BIRC6_UBB,1,TRAF5
UBC_UBE2L6,1,TRAF5
RPS27A_UBE2G2,1,TRAF5
UBA52_UBE2Q1,1,TRAF5
UBC_UBE2M,1,TRAF5
RPS27A_UBE2J1,1,TRAF5
UBC_UBE2E1,1,TRAF5
UBA52_UBE2E2,1,TRAF5
UBC_UBE2Q2,1,TRAF5
RPS27A_UBE2D1,1,TRAF5
UBA52_UBE2G2,1,TRAF5
UBC_UBE2K,1,TRAF5
UBA52_UBE2NL,1,TRAF5
RPS27A_UBE2E1,1,TRAF5
UBB_UBE2J1,1,TRAF5
UBA52_UBE2E3,1,TRAF5
UBB_UBE2K,1,TRAF5
UBC_UBE2V2,1,TRAF5
UBB_UBE2W,1,TRAF5
UBC_UBE2L5,1,TRAF5
UBA52_UBE2R2,1,TRAF5
UBA52_UBE2K,1,TRAF5
UBB_UBE2N,1,TRAF5
UBB_UBE2V2,1,TRAF5
UBA52_UBE2Q2,1,TRAF5
UBA52_UBE2C,1,TRAF5
RPS27A_UBE2A,1,TRAF5
UBC_UBE2G1,1,TRAF5
UBB_UBE2Z,1,TRAF5
UBC_UBE2J2,1,TRAF5
RPS27A_UBE2E3,1,TRAF5
UBC_UBE2R2,1,TRAF5
RPS27A_UBE2Z,1,TRAF5
UBC_UBE2T,1,TRAF5
UBB_UBE2E1,1,TRAF5
UBA52_UBE2M,1,TRAF5
UBB_UBE2D1,1,TRAF5
UBC_UBE2D2,1,TRAF5
UBB_UBE2L3,1,TRAF5
RPS27A_UBE2J2,1,TRAF5
UBC_UBE2N,1,TRAF5
UBA52_UBE2D4,1,TRAF5
UBC_UBE2G2,1,TRAF5
RPS27A_UBE2W,1,TRAF5
BIRC6_UBC,1,TRAF5
RPS27A_UBE2E2,1,TRAF5
UBB_UBE2A,1,TRAF5
UBC_UBE2C,1,TRAF5
UBB_UBE2E3,1,TRAF5
UBB_UBE2NL,1,TRAF5
RPS27A_UBE2S,1,TRAF5
UBB_UBE2R2,1,TRAF5
UBC_UBE2Q1,1,TRAF5
UBA52_UBE2A,1,TRAF5
RPS27A_UBE2B,1,TRAF5
UBB_UBE2G1,1,TRAF5
UBB_UBE2Q2,1,TRAF5
RPS27A_UBE2Q2,1,TRAF5
UBB_UBE2T,1,TRAF5
UBC_UBE2D3,1,TRAF5
BIRC6_UBA52,1,TRAF5
UBA52_UBE2H,1,TRAF5
UBA52_UBE2D1,1,TRAF5
UBA52_UBE2I,1,TRAF5
UBA52_UBE2U,1,TRAF5
UBB_UBE2V1,1,TRAF5
RPS27A_UBE2C,1,TRAF5
UBA52_UBE2V2,1,TRAF5
UBA52_UBE2L3,1,TRAF5
RPS27A_UBE2D4,1,TRAF5
UBA52_UBE2D3,1,TRAF5
UBA52_UBE2J2,1,TRAF5
RPS27A_UBE2T,1,TRAF5
UBB_UBE2S,1,TRAF5
UBC_UBE2U,1,TRAF5
UBC_UBE2S,1,TRAF5
UBB_UBE2I,1,TRAF5
UBA52_UBE2L6,1,TRAF5
UBC_UBE2I,1,TRAF5
UBA52_UBE2D2,1,TRAF5
