source,interaction,target
MAPK1,-1,THRB
FGFR1,1,PDPK1
FGFR3,1,MAP3K7
GSK3A,-1,NOL3
GSK3B,1,IRF3
GSK3B,-1,IRS1
GSK3B,-1,NFATC1
DUSP6,1,FOXO1
BARD1,-1,ESR1
GSK3B,-1,PTTG1
HIPK2,1,CREBBP
HIPK2,-1,MEF2C
IKBKB,1,GLI1
IKBKE,1,TRAF2
FERMT3,1,FBLIM1
JAK2,1,BTK
JAK2,1,ERBB2
LCK,1,STAT3
LRRK2,1,EZR
LYN,-1,CDK2
EGFR,1,LYN
LYN,1,EGFR
CASP1,-1,RNF31
RNF31,1,CASP1
CSNK1D,1,DVL2
PIK3CA_PIK3R1,1,PIK3CB
MAP2K1,1,HSF1
ITCH,1,TNFAIP3
MAPK7,1,NR4A2
WNT1,1,FZD6
MAPK1,1,SP1
FHOD1,1,ACTB
PRKCB,1,EEF1A1
SIK2,-1,CRTC2
MAPK7,1,RPS6KA3
MAPK8,-1,E2F1
MAPK8,1,TP73
MAPK9,1,BID
MAPK9,1,SRC
AP1G2,1,NEDD4
NEDD4,1,AP1G2
CBLB,-1,STAT6
PTPN5,1,MOB1B
MYOD1,1,ACTL6A_ARID1A_ARID1B_ARID2_SMARCA4_SMARCB1_SMARCC1_SMARCC2_SMARCD1_SMARCE1
YWHAQ,-1,CDC25C
ITCH,-1,CD274
CSNK2A1,1,CDC25B
MARK3,-1,KSR1
MELK,1,PTK2
NEK2,1,SUFU
PPP3CB,1,BAD
HIPK2,-1,PPM1D
NTRK1,1,CTNNB1
NTRK2,1,PLCG1
PAK1,-1,FOXO1
PAK4,-1,ARHGEF2
SGK1,1,SP1
PDK1,1,AKT2
PIM1,1,MYC
PLK1,1,RBBP8
SIRT7,1,H3-4
PRKCA,1,PTPN1
PRKCD,-1,CNTNAP1
PAK3,-1,SORT1
SRC,-1,PTP4A3
PRKCI,1,GLI1
PRKD1,-1,CXCR4
PRKD1,-1,DYNLL1
PRKD1,-1,TFAP2B
WNT5A,1,FZD3
AKT1,1,VCP
PTK2,1,ARHGEF28
PTK6,-1,CDC73
PTK6,1,CNTNAP1
RET,1,PRKDC
RET,1,STAT1
TBK1,-1,RIPK1
ROR1,1,ERBB3
SGK1,1,STAT1
PRKG1,1,SRF
ASAP3,1,ARHGEF6
GRK2,1,NTSR1
SGK3,1,TSC2
SLK,1,TP53
SRC,1,AURKA
SRC,-1,LRP6
SRC,1,NTRK1
PPP2R5C,1,TP53
RPS6KA3,1,TRAF6
EGFR,1,CTNNB1
SRC,1,SMAD3
STK4,1,GAPDH
EIF2AK2,-1,IRS1
CAPN1,1,CDK5_CDK5R1
TNK2,1,WWP2
CSNK2B,1,SEC63
STK4,-1,SAFB
SYK,1,STAT3
TBK1,1,METTL3
TLK1,1,NEK1
IKBKB,-1,FOXO3
MAML1,1,CDK8
PAK1,1,MID1
PRKCE,1,KAT5
PTK2,1,ARHGEF12
FZD2,1,DVL3
MAP2K6,1,MAPK10
SYK,-1,CDC25C
TNK2,1,STAT3
CCT2_CCT3_CCT4_CCT5_CCT6A_CCT7_CCT8_TCP1,1,MYC
AURKB,-1,CDCA2
PTK2B,1,CTTN
MAPK3,-1,HNRNPK
TNK2,1,STAT1
TTK,1,MDM2
HCK,1,RAPGEF1
CDK1,-1,CDC20
CDK2,-1,CDC20
CDK5,1,CTNND2
CHEK1,-1,CDKN1A
EGFR,1,DOCK1
FGR,1,SYK
MARK2,-1,KSR1
IKBKB,1,NCOA3
IKBKB,-1,TRIM23
LRRK2,1,NLRC4
MAPKAPK3,1,BECN1
PLK1,-1,NUMA1
PLK1,1,RPTOR
DYRK2,1,HSF1
PRKCD,-1,SRF
PTK6,-1,CBL
RPS6KA3,1,H2AX
TTK,-1,ARHGEF17
AURKA,-1,GSK3B
AURKB,1,PLK1
CAMK1,1,ARHGEF2
CDC7,1,CLSPN
TNK2,1,AKT1
PRKCZ,1,PSEN1
CDK5,1,MAPK7
CDK5,-1,SOX6
MAPK14,1,RUNX2
JAK2,1,CSF2RA_CSF2RB
EPHA3,1,AR
GSK3B,1,KLF6
HCK,1,GLI1
MELK,-1,FOXO3
MST1R,1,CTNNB1
PAK1,-1,ATF2
CCNB1_CDK1,1,MAPK6
SGK1,-1,MAP3K3
GRIPAP1,1,MAPK8
GSK3B,1,HDAC3
PRKCA,-1,DOCK8
DYRK1B,-1,CCND1
MAPK1,1,GRB10
CDON,1,SPAG9
ABL1,1,PCNA
ARAF,-1,SMAD2
CAMK2A,-1,ETS2
PRKCZ,1,GRM5
ATM,1,CDKN1B
BUB1B,1,APC
CHUK,1,NPM1
SMAD2_SMAD4,1,FOS_JUN
CDK2,-1,NR1I2
CDK2,1,TTK
CDK5,1,NOTCH1
CDK5,-1,NR1I2
CHEK2,-1,NEK6
EPHB3,-1,CDKN1B
CDK5,1,ERBB4
CHUK,-1,CDKN1B
ERBB2,1,ABL1
FER,1,PTK2
FYN,1,NTRK1
DUSP6,-1,MAPK7
IL15RA,1,JAK3
MAP3K11,1,PAK1
MKNK1,-1,SPRY2
ANAPC1_ANAPC10_ANAPC11_ANAPC13_ANAPC2_ANAPC4_ANAPC5_ANAPC7_CDC16_CDC23_CDC26_CDC27,-1,MOAP1
MAPKAPK5,1,JUN
PLK1,1,SPAG5
PRKCE,1,PTPN7
SRC,1,PIK3C3
STK4,1,H2AX
PRKCA,1,KDM1A
PRKCD,-1,CEBPA
SMO,1,KIF7
PTK2B,1,STAT3
SIK3,-1,HDAC4
FBXO4,1,CUL1_RBX1_SKP1
RBPJ,1,HES1
TEC,1,MAF
SRC,1,NEDD4
GSK3B,-1,CLASP2
MINK1,1,PRICKLE1
VPS39,-1,SMAD3_SMAD4
PPP2CA,-1,MAPK15
AURKB,1,MYC
BCR,-1,PPARG
GSK3B,1,PAX3
CDK5,-1,PPP1R9B
CDK7,1,CDK9
CHEK2,1,CDK11B
CSNK1A1,-1,RAPGEF2
ARHGEF28,1,RHOA
FYN,1,KHDRBS1
PBK,-1,PTEN
MAPK1,1,SPHK2
ATR,-1,PARP1
GRK2,-1,ADIPOR1
GSK3B,-1,STK38
HIPK2,-1,MDM2
AURKA,1,ESR1
CAMK4,1,HMGB1
NLGN2,1,NRXN2
MAPKAPK5,1,FOXO3
MET,1,PARP1
NEK2,-1,CEP68
PAK4,1,ESR1
PRKCE,1,RHOA
NFKB1_RELA,1,EGR1
F2RL1,1,GNAS
CREBBP_EP300,1,SMAD1
PRKCE,-1,STXBP1
RAF1,-1,RB1
ROCK2,1,EP300
STK38,-1,CDC25A
TGFBR1,1,ACVR1
ATM,1,APLF
ATR,1,DCK
PTPRJ,1,EGFR
AURKA,1,EIF4E
AURKB,1,CASP2
BMX,1,STAT3
MMP14,-1,FGA
ATM,1,CSNK1D
ATM,1,RNF138
CDK1,-1,HEXIM1
MC4R,1,GNAI3
GRK5,-1,BDKRB2
CDK2,1,SIRT1
CDK5,1,CTNNB1
CUL1_RBX1_SKP1,-1,SQSTM1
DAPK1,-1,RIGI
EGFR,1,ZNRF1
YWHAQ,1,GEM
GSK3B,-1,IKBKG
GSK3B,1,OGT
IKBKB,-1,BCL2L1
LRRK2,1,BCL2
MAP3K3,1,SQSTM1
MAP4K4,-1,TRAF2
MAPK1,-1,SHANK3
MAPKAPK2,-1,HSF1
MELK,-1,FOXO1
SMAD3_SMAD4,-1,CEBPB
MARK2,-1,TNK1
MELK,1,SQSTM1
PAK6,-1,CTNNB1
PIM1,1,RUNX3
EGFR,-1,CALM2
PLK1,-1,DNMT3A
SMURF2,-1,YY1
PRKCA,-1,ULK1
PRKD2,-1,SET
STUB1,1,CARD11
PRKDC,1,ESR1
HCK,1,STAT3
DAB2IP,1,PPP2CA_PPP2R1A_PPP2R2B
PRKDC,-1,IKBKG
PRKD1,-1,BAD
PLK1,1,PRKDC
AURKA,-1,SKI
SRC,1,ARHGEF5
NEDD4,1,PPARG
RPS6KA3,1,TP53
RPS6KB1,-1,MAPKAP1
SRC,-1,CNTNAP1
PRKCD,1,CTTN
ITCH,-1,FOXO1
STK4,-1,SIRT1
SKP1,1,CUL3_RBX1_SKP1
ABL1,1,CLASP2
PRKACA,-1,STK38
ATM,-1,EZH2
CHKA,-1,MDM2
NEK9,-1,MAP1LC3B
BMX,-1,F2R
BRAF,-1,NIBAN2
CDK8,1,YAP1
SRC,-1,ARHGDIA
EGFR,-1,SQSTM1
CHKA,-1,DEPTOR
NEDD4,1,BECN1
CHUK,1,MTOR
DYRK1B,-1,NKX3-1
EIF2AK2,1,STAT3
MKNK1,1,PNPLA8
GSK3B,1,MAP3K11
GSK3B,-1,SOX10
GSK3B,1,ZBTB16
ITK,1,GNA13
LATS1,1,FOXL2
SRC,1,CASP9
LRRK1,1,RAC1
MAP3K1,-1,NOTCH1
PRKCD,-1,DAB2
HUWE1,-1,CHEK1
MAP3K7,1,RIPK3
CDK1,-1,HMGA2
CDK1,1,FOXK2
TRAF6,-1,IL1R1
STK4,1,STK38
PDGFRB,1,GRK5
PIM1,1,NOTCH1
PINK1,1,MAP3K7
CAMK1,-1,NOS1
CDK5,-1,CDH1
PRKACA,-1,MAVS
PRKCD,-1,APC
PRKD2,-1,BCL6
RPS6KA1,1,CDKN1B
RPS6KB1,1,PPP1R1B
SRC,1,MYD88
LYN,1,CD79A_CD79B_P0DOX3_P0DOX8
SRC,1,TLR4
STK4,1,LAT
TBK1,1,HDAC3
ULK1,1,PRKN
DAB2IP,-1,HRAS
BTK,1,STAT5A
PRKACA,1,PPP2R5D
ABL1,1,SYK
AKT1,-1,BECN1
TYRO3,-1,FOXO3
ABL1,1,PPARG
CDK5,-1,SYNJ1
ULK1,1,PIK3C3
CDK2,-1,SMAD2
HCK,1,ADAM15
APOA1,1,APOE
CDK5,-1,CDKN1B
CDK5,1,CREB1
CDK5,1,SIRT2
MAPK8,-1,NR4A1
CDK9,1,ACTL6A
CHEK1,-1,E2F7
CHEK2,1,INCENP
CHUK,1,ESR1
CHUK,1,TP73
EIF2AK2,1,MAP2K6
CSNK1E,1,PPP1R1B
DAPK3,1,STAT3
EPHA2,1,PLCG1
EPHB1,1,STAT3
FER,1,STAT3
FGFR4,-1,STK4
GSK3B,-1,CTNND2
GSK3B,1,IFNGR1
GSK3B,-1,MYCN
GSK3B,-1,PPARGC1A
GSK3B,-1,PTPN1
BNIP2,1,CDC42
PRKCA,1,CBL
NEDD4,-1,SQSTM1
PDPK1,1,SGK3
PRKACA,-1,GSK3B
SGK1,-1,GLI1
CHEK2,-1,TRIM28
CHUK,1,STAT1
CSNK1A1,1,PRMT1
ROCK1,1,PDPK1
FGFR2,1,GRB2
FYN,1,PRKCD
FYN,1,ZDHHC5
GRK5,-1,CXCR4
PAK1,1,GNAZ
ADAM10,1,CDH1
GSK3B,1,SIK1
MAPK1,1,PBK
MAPK1,-1,PHF8
MAPKAPK5,1,PARK7
PIK3CG,1,SRC
PIM1,-1,PLK1
BTRC,-1,ATF2
PRKCA,-1,FBXW7
PRKAA1,-1,HDAC5
PDGFRB,1,PTK2
SRC,1,MAPKAPK5
SRC,1,TIAM1
TBK1,-1,CDC20
TBK1,-1,MAP3K14
ABL1,1,PAX7
AKT1,1,PTK2
AKT1,1,SMURF1
AKT2,1,HSF1
GSK3B,-1,BCL2
PPP1CB,1,MDM2
MAD2L1BP,-1,BUB1B_BUB3_CDC20_MAD2L1
CBX4,-1,ZEB2
ACVR2A,1,SMAD2
AKT1,1,EPHA2
HIPK2,1,CREB1
ATM,1,UCHL3
ATM,1,USP10
AXL,1,YES1
AURKA,-1,VHL
IKBKB,-1,RAPGEF2
AKT2,-1,HSPB1
TRADD,1,BIRC2
ATM,-1,LARP7
ALDH2,1,HDAC3
PLK1,1,NPM1
GRK5,-1,SNCB
ERBB3,1,PIK3CA_PIK3R1
RAD21,-1,ERG
CDK1,1,BUB1
MAPK1,-1,TOB1
USP28,1,CDH1
S1PR1,1,GNAZ
PLK1,-1,ZMYM2
TRAF6,-1,RUSC1
GRK2,-1,OPRD1
TM4SF1,1,DVL2
JAK2,-1,EZH2
CHEK2,1,TRIM32
IRAK1,1,STAT3
EGFR,1,GSTP1
F2RL2,1,GNAI3
TP53INP1,1,GABARAPL2
TRAF6,-1,MAP1LC3B
SIK1,-1,CRTC3
TRIM25,-1,MAVS
CUL1_RBX1_SKP1,-1,CCND1
F2R,1,GNAI1
PDPK1,1,AKT3
MAPK14,1,GATA2
ASB2,-1,FLNA
TELO2,1,AKT1S1_DEPTOR_MLST8_MTOR_RPTOR
ITCH,-1,BCL10
CDK5,-1,CAMKK2
NCOR2,1,SPEN
CSNK2A1,1,EIF4G2
TSC1,-1,RHEB
CDK1,-1,MYOD1
TARDBP,-1,GSK3B
AREL1,-1,DIABLO
SMO,1,SRC
SRC,1,CHUK_IKBKB_IKBKG
MCF2,1,CDC42
MAPK14,1,FOXC1
PPM1D,-1,RPS6KA3
TLX1,-1,PPP2CA
GSK3B,1,NOTCH1
SRC,1,ANXA1
ATR,-1,SIAH1
PPP1CB,-1,AXIN1
CCNF,-1,CCP110
IKBKB,1,TMIGD2
RPS6KA3,-1,MAP3K5
PPP2CB,-1,PAK1
CDK1,-1,VCPIP1
HRAS,1,ARAF
ZDHHC5,1,S1PR1
PRKACA,1,CSK
MID1,-1,PTPN1
TDP2,1,TRAF6
TRAF6,1,TDP2
CREBBP_EP300,1,KLF1
DTL,-1,TDG
MAP3K3,1,MAP2K4
MVD,1,RAC1
AKT1,1,ESR1
TRAF6,1,LAT
ANAPC1_ANAPC10_ANAPC11_ANAPC13_ANAPC2_ANAPC4_ANAPC5_ANAPC7_CDC16_CDC23_CDC26_CDC27,-1,CDR2
PAK2,-1,MYC
CAMK2A,-1,GFAP
CSNK2A1,-1,CDC34
CAPN2,-1,F2RL1
PPP2CB,-1,MAPK1
DOK1,-1,ITGB8
PTK6,1,ARHGAP5
SRC,1,WWOX
STK38L,-1,ULK1
PIM1,-1,MARK3
OPRM1,1,GNAZ
GNAS,1,PIK3R1
AREL1,-1,PIAS4
TNK2,1,AR
ABL1,1,MYC
SRC,-1,RUNX3
INSR,1,IRS4
CDK16,-1,CDKN1B
SGK1,-1,APBB1
EGFR,1,IKBKE
HTR2B,1,GNAI1
ATM,1,TAOK1
ATM,1,ITCH
UBE2A,1,PCNA
DVL1,-1,APC
CDK1,-1,ATAD5
CBL,-1,PDGFRB
CCNA2_CDK2,1,CDC7
PTK6,-1,CTNNB1
RPS6KA1,1,NHERF1
FGFR3,1,STAT3
STK3,1,MOB1B
PLK1,-1,SNCB
CSNK2A1,-1,HMGN1
PIM1,1,CDC25C
PRKCD,-1,HDAC5
NME1,-1,KSR1
PRKCG,-1,HABP4
MAP2K7,1,MAPK13
PRKCE,1,IKBKB
EGFR,1,ASAP3
LYN,-1,CDKN1B
GRK5,1,LRP6
CAMK2A,-1,RCHY1
VRK1,1,JUN
PTPRF,-1,RET
NEK2,1,CDC20
SH3GLB1,1,BECN1
PRKACA,-1,PPP1R9B
RHEB,1,PLD1
PRKCD,1,CARD9
AXIN1,-1,SMAD7
PIH1D1,1,AKT1S1_DEPTOR_MLST8_MTOR_RPTOR
CDK6,-1,RBL2
PTK6,1,PTK2
CCNB1_CDK1,1,RUNX1
PIM1,1,CXCR4
PRKCD,1,FGF1
MMP14,-1,FGG
PRKCE,-1,GAD1
CDC25C,-1,MAP3K5
SYK,-1,USP25
FAS,1,MAP3K5
MAPK3,1,E2F1
AURKA,1,CTNNB1
TRPM7,1,PLCG2
HSP90AB1,1,AR
SGK3,-1,GSK3B
CASP8,1,CASP3
PRKCA,-1,CTNNB1
CAMKK1,1,CAMK1
STK4,1,BECN1
MAPK1,-1,GSK3B
IRS1,1,PIK3CA_PIK3R1
GSK3A,1,PPARA
PRKCQ,1,GRM5
PIK3CA_PIK3R1,1,AKT1
MAPK1,-1,PPP2R5C
CBL,-1,NCK1
CSNK2A1,-1,PML
FYN,1,PTPRJ
PRKACA,1,HDAC5
MAPK14,1,PAK6
SPDYA,1,CDK2
CSK,-1,FGR
PRKN,-1,SEPTIN4
PIK3CA,1,BTK
CDK9,-1,SMAD1
CDK5,1,TLN1
PRKCA,1,GSTP1
CUL1_RBX1_SKP1,-1,SMURF1
ACOX1,-1,TP73
EGFR,-1,CALM1
LRP6,-1,APC_AXIN1_GSK3B
MC4R,1,GNA12
PAK4,1,SYNJ1
MAPK3,-1,CASP8
PPP2CA,-1,NFKB1_RELA
KIT,-1,SLA
HTR1B,1,GNAI1
HSPA1A,1,FLCN
CHUK,1,BCL3
PTPRR,-1,PXN
EGFR,-1,CALM3
ROCK1,-1,GFAP
ARHGEF25,1,RHOA
PTPN6,-1,STAT3
MAPK1,1,NR4A1
PPP2CA,-1,MAPK1
FZD3,1,RHOA
PPP1CC,-1,TP53
RPS6KA3,-1,HMGN1
GNRHR,1,GNAL
CDKN2A,-1,CDK2
SOCS1,-1,JAK3
GNA12,1,ARHGEF12
PRKCD,1,IL6ST
USP22,1,SIRT1
TAX1BP1,-1,TRAF3
SMURF1,-1,TRIB2
PRKAA1,-1,CTBP1
BTRC,-1,YAP1
SRC,1,PTPN6
MAPK3,1,RPTOR
EGFR,-1,SPRED1
ANKRD28,1,PPP1CC
APC2,1,APC_AXIN1_GSK3B
AKT2,-1,TSC2
HCK,-1,TBK1
PRKCE,1,TICAM2
CARM1,1,PAX7
ABL1,1,CEBPB
ABL1,-1,UBE3A
RIPK3,1,MLKL
STIL,1,PIN1
APH1A_NCSTN_PSEN1_PSENEN,1,NOTCH4
PTPN2,-1,MET
PPP1R14A,-1,PPP1CB
GSK3B,-1,EZH2
PTPN1,1,CTTN
NFYA,1,SP1
PPP2CB,-1,AKT1
CLASP2,1,IQGAP1
TGFBR2,1,PIK3CA_PIK3R1
NRAS,1,PIK3CB
OXTR,1,GNAL
CCNB1_CDK1,-1,WEE1
GRM7,1,GNAS
MAPK9,-1,TOB1
DLG3,1,GRIN1_GRIN2B
ATM,1,HNF1A
PRKDC,1,IRF3
CASP6,1,PSEN1
CAMK4,-1,HDAC4
SMO,1,GNAI3
PPP1CA,1,WWTR1
PAK1,-1,ARHGEF2
AURKB,1,YY1
AKT1,-1,PTPN1
PRKACA,-1,ARHGAP17
PTK6,1,ARAP1
DLGAP5,1,DLG4
PPP2CA,-1,DOCK6
RPS6KA2,-1,NR4A1
MAML1,1,TP53
CHUK,1,NCOA3
TLK1,1,MAPKAPK5
SDC4,1,RAC1
PLK1,-1,ESPL1
PRKCE,-1,CTNND1
PDPK1,1,PGK1
MAP2K3,1,DYRK1B
PRKCA,1,SDC4
AMBRA1,1,PPP2CB
PRKCE,1,PPP1R14A
HTR7,1,GNAL
CD247_CD3D_CD3E_CD3G,1,ZAP70
HTRA2,-1,PEA15
DOCK1,1,RAC1
PRKCD,1,BLVRA
CDK5,1,DNM1
KAT2B,1,MYOD1
PRKCQ,1,HSF1
MAPK13,1,TP53
MAPK3,-1,FGFR1
GNG12,1,PIK3CA_PIK3R1
CDK2,1,CDKN2D
MAPK8,1,JUNB
MAPK1,1,PML
AURKA,1,PARD3
PPM1D,-1,BAX
PPP3CB,-1,FLNA
ITGB4,1,PIK3CA_PIK3R1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,1,CHKA
HTR6,1,GNAI1
HDAC3,1,E2F1
SRC,-1,ITGAL
GSK3B,1,NFKB1
TSHZ3,1,HDAC1
DDX3X,1,SP1
MAPK3,-1,PAK1
SRC,1,PAK2
WDR62,1,MAP2K7
GRIPAP1,1,MAP3K1
CDK4,1,TOB2
CDC25A,1,FOXO1
GRK5,1,ADRB2
PLK1,1,CEP192
MTOR,1,ELP1
INSR,1,PTK2
CUL2_ELOB_ELOC_RBX1_VHL,-1,PRKCI
SMURF2,-1,TGFBR2
CSF2,1,CSF2RA_CSF2RB
SKP2,1,CUL1_RBX1_SKP1
DVL1,1,RHOA
CSNK1A1,1,ZRANB1
PTPN6,-1,KCNH2
PTPN5,-1,GRIN2A
MAPK8IP1,-1,RBPJ
PIK3AP1,1,PIK3CG
TYK2,1,DUSP3
CDK2,1,FOXM1
KPNA2,1,IRF3
PPP2CA,1,FOXO3
USP4,1,BRAP
MET,1,GRB2
HSP90AA1,1,AR
PTPN12,-1,BCAR1
KSR1,1,BRAF
BRSK1,-1,CDC25B
BTRC_CUL1_SKP1,-1,CDC25B
INSR,1,PIK3CA_PIK3R1
RAD21,-1,RUNX1
NLK,-1,RPTOR
BECN1,1,USP13
USP13,1,BECN1
IKBKE,-1,IRF1
CALM1,1,PPP3CA_PPP3R1
DRD1,1,GNAI1
SRC,-1,CHRNA7
MAPK8,1,ARHGAP8
PRKCQ,1,ICAM3
CEP152,1,CDK2
NR3C1,1,DUSP1
CDK5,1,TP53
PLK1,1,PTPN1
EGFR,1,PTK2
CUL3_RBX1_SKP1,1,AURKA
PTPN11,1,HRAS
AKT1,1,DOCK6
ABL1,1,MAP4K1
CAPN2,1,GSK3B
SOX6,-1,CTNNB1
TBXA2R,1,GNA13
PRKD2,1,HDAC5
CUL2_ELOB_ELOC_RBX1_VHL,-1,VAV1
MAPK3,1,SPHK2
XIAP,-1,OGT
FZD1,1,DVL1
CTNNB1,1,MYOD1
VEGFA,1,KDR
MAPK1,-1,GABBR1
APC_AXIN1_GSK3B,-1,PSEN1
SIRT6,1,TNF
MAPK1,-1,ESPL1
PPP1CC,-1,AXIN1
OPHN1,1,RHOA
ACVR2A,1,ACVR1B
HIPK2,1,CBX4
PPM1D,1,MDM4
PTPN11,1,NRAS
PRKD1,-1,CTTN
DOCK6,1,CDC42
TTK,1,MAD2L1
PPP2CA,1,CTNNB1
PKN1,-1,EGFR
PRKCD,-1,YWHAZ
MTNR1A,1,GNAI1
NUMB,-1,GLI1
PRKCD,-1,SHOC2
EP300,1,RUNX2
PIM1,1,HBP1
FBXW8,-1,IRS1
CAPN3,1,CDK5R1
DDX3X,-1,EIF4E
TBL1XR1,1,AR
MAP2K4,-1,RXRA
PPP2CA,-1,RPS6KB1
GABARAP,1,AKT1S1_DEPTOR_MLST8_MTOR_RPTOR
HES1,-1,NR3C1
CREBBP_EP300,1,MYOD1
GNG3,1,PIK3CA_PIK3R1
PLK1,1,PLEKHG6
ARHGEF1,1,RHOA
PRKACA,-1,UBE3A
ITGA2B_ITGB3,1,FGG
GNAS,1,APC_AXIN1_GSK3B
ASH2L_DPY30_KMT2D_RBBP5_SETD1A_SETD1B_WDR5,-1,H3-4
SRC,1,PLEKHG2
PPP5C,-1,RAF1
ROCK1,1,MAPK8IP3
PRKG1,1,RGS2
BMPR1A,1,FAM83G
GSK3B,1,BORA
AKT2,-1,FOXO3
SRC,1,ESR1
CDK2,-1,GRK2
PTPN18,-1,ERBB2
MAPK1,1,NCOA1
PRKCA,1,TP53
CDK2,-1,CCP110
IL6ST,1,YES1
APH1A,1,PSEN1
GSK3B,-1,GLI2
CSNK2A1,1,YY1
ITGB1BP1,-1,ITGA2B_ITGB3
CDK1,1,RECQL4
PRKCZ,-1,MARK2
NF2,1,LATS1
PPP1CA,1,BRAF
CSNK1A1,1,APC_AXIN1_GSK3B
NOTCH2,-1,TRAF6
PPP2CB,-1,AKT3
MIF,1,CXCR4
MAPK1,1,IER3
EIF2AK2,-1,CDK1
MTNR1B,1,GNAI1
JAK2,1,TET2
MAP2K6,1,MAPK9
FUS,-1,DHX9
MAPKAPK2,1,BECN1
OPRM1,1,GNAI1
SMO,1,GNB3
FZD5,1,DVL3
LYN,1,PTPN6
ZFP36,-1,MYOD1
PJA2,-1,PRKAR2A
SGK1,-1,MKNK1
CDK8,-1,CCNH
GRK2,-1,IGF1R
PRKCQ,-1,HABP4
SUN1,1,SPDYA
MTA1,-1,COP1
PPP2R5B,-1,BCL2
COP1,-1,MTA1
MYCBP2,-1,TSC2
SET,-1,PPP2CA
EIF2AK2,1,CASP1_NLRP3_PYCARD
AKT1,-1,BAX
STK11,1,BRSK2
PRKCA,1,GNAZ
CUL1_FBXW7_SKP1,-1,GATA2
PPP2CA,-1,STK3
HDAC1,1,FLI1
SIRT1,-1,NOTCH1
PTPRC,1,LCK
EIF2AK2,-1,NFKBIA
CDC20,1,UBE2S
APH1A_NCSTN_PSEN1_PSENEN,-1,DSCAML1
CSNK2A1,-1,DNMT3A
WWP2,-1,PTEN
IGF1R,1,PIK3CA_PIK3R1
TTC5,1,EP300
AKT1,-1,TSC1_TSC2
DUSP2,-1,MAPK6
PLK1,-1,CASP8
MAPK12,1,MYOD1
CAMKK1,1,CAMK4
PRKCA,1,CSNK1D
ADIPOR2,1,APPL1
RASGRF2,1,RHOA
MAPK3,-1,RXRA
PAK1,1,MAP3K1
BMPR1A,1,SMAD1
CDK2,1,TP53
SYNJ1,1,MYO1E
CAPN1,1,GSK3A
BMPR1A,1,BMPR1B
PTK6,1,BCAR1
F2R,1,GNAZ
MAPK1,1,NR4A2
BAMBI,1,FZD5
FYN,1,DCC
PTPN1,-1,PTK2
PRKACA,-1,HSPB6
RNF11,1,ITCH
CSNK2A1,1,KDM1A
RACK1,1,PPP2CA
G3BP2,-1,NFKBIA
TEC,1,BMX
IL11,1,IL6ST
MECP2,-1,MET
SYK,-1,PAX5
PRKCG,1,VTN
CDK2,1,BRCA1
CDK1,-1,CREM
CDKN1B,-1,CCNE2_CDK2
CAMK2A,-1,PTTG1
PPP2CB,-1,CHEK1
MAPK8,1,AKT1
CHEK1,1,NEK11
PPP5C,-1,CILK1
CDON_SPAG9,1,MAPK14
PRKD1,1,FAM83G
PPP2CB,-1,RALA
CCNB1_CDK1,-1,TSC1
MAPK12,-1,CARM1
RUSC1,1,IKBKG
AXIN2,1,APC_AXIN1_GSK3B
TFAP2B,1,TP53
BDKRB2,1,GNAQ
CDK1,1,SYN3
SYN1,1,ACTB
KAT2B,-1,H3-4
PPP2CA,-1,CARD11
SIK2,-1,EP300
MAPK14,-1,RBPJ
MC4R,1,GNAS
AKT2,1,CTNNB1
CCNH_CDK7_ERCC2_ERCC3_GTF2H1_GTF2H2_GTF2H2C_2_GTF2H3_GTF2H4_GTF2H5_MNAT1,-1,AR
USP10,1,TP53
PPP2CA,-1,MAPK3
KRAS,1,PIK3CG
PRKCA,1,LRRK1
SMO,1,FYN
ADRA2A,1,GNAI1
LRP6,1,DVL1
CDK5,1,VRK3
PDPK1,1,MAP2K2
AKT2,-1,PPARGC1A
STK4,1,MOB1B
SMO,1,GNAI2
CCNB1_CDK1,-1,MEF2C
CCNB1_CDK1,1,CC2D1A
MAPK10,-1,YWHAZ
AREL1,-1,HTRA2
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3,-1,HIPK2
HSP90AB1,1,NOD2
MTOR,1,STAT3
FLT3,1,SHC1
CDK1,1,KHDRBS1
TBXA2R,1,GNAI1
HTR2C,1,GNAI3
MAPK8,-1,SARM1
CSNK2A1,1,VTN
MAP3K7,-1,KSR1
AKT1,-1,STK4
WWTR1,-1,DVL1
PPP1CA,-1,SP1
PRKCA,-1,ADRA1B
MAPK3,-1,GRK2
CDK1,1,KMT5A
MDM2,-1,CDKN1A
MAPK1,-1,SMAD1
ACVR1,1,VPS39
AKT1,1,TWIST1
DDX5,1,AR
MAPK8,1,TP53
DOK1,-1,ITGB6
APPL1,1,STK11
TNKS,-1,AXIN1
BRIP1,1,BLM
JAK2,1,ITGB2
ITGB1BP1,-1,ITGAV_ITGB3
F2RL2,1,GNAI1
DDX3X,1,PABPC1
ZEB2,1,CTBP1
CTBP1,1,ZEB2
PLK1,-1,CEP68
AKT2,1,BCL3
PTPN2,-1,SRC
TNKS,1,TARDBP
EDNRA,1,GNAQ
DAB2,-1,LRP6
CAMK2A,1,CYLD
ABL1,-1,PRDX1
